w_idx	w_word	x_word	x_index	status	final_pairing_value	used_three_strand_relation	pairing_value_warning	active_term_count	discharged_term_count	elapsed_sec	error
591	1112123234423344	1211221333442434	12772	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	16	13.415	
569	1112123232443434	1211322413324344	14344	fallback_evaluated_by_x_component_coloring	0	no		5	8	28.703	
632	1112123323424434	1211322433142344	14373	fallback_evaluated_by_x_component_coloring	0	no		2	6	7.149	
615	1112123243432434	1211321423234344	14137	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	13	8.292	
642	1112123324324344	1122331231244434	8585	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.570	
634	1112123323442434	1211321243234344	14060	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	13	8.000	
643	1112123324324434	1122331241243344	8605	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.990	
641	1112123324323444	1211322331444234	14287	fallback_evaluated_by_x_component_coloring	0	no		2	6	7.063	
652	1112123342233444	1231211323444234	21869	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.022	
645	1112123324342434	1211321422334344	14132	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	10	3.642	
654	1112123342234434	1231421312432344	23422	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.107	
648	1112123324423434	1231411222343344	23104	fallback_evaluated_by_x_component_coloring	0	no		2	4	4.228	
653	1112123342234344	1211322312443434	14251	fallback_evaluated_by_x_component_coloring	0	no		1	6	4.651	
534	1112122343243344	1122313214432434	8196	fallback_evaluated_by_x_component_coloring	0	no		5	10	63.074	
644	1112123324342344	1121322431324434	5781	fallback_evaluated_by_x_component_coloring	0	no		2	7	8.413	
659	1112123342324434	1231421213342344	23366	fallback_evaluated_by_x_component_coloring	1	yes	WARNING: 3-strand relation used	2	6	0.017	
657	1112123342323444	1231421213344234	23368	fallback_evaluated_by_x_component_coloring	1	no		2	3	0.499	
647	1112123324423344	1211321322344434	14078	fallback_evaluated_by_x_component_coloring	0	no		4	4	8.345	
627	1112123323243444	1211322143434234	14242	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	15	20.140	
663	1112123342423344	1211221334432434	12788	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.623	
660	1112123342342344	1211221334324434	12781	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	1	11	3.993	
664	1112123342423434	1231211324243344	21873	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	1	10	1.600	
671	1112123344232434	1211321434223344	14168	fallback_proved_zero	0	no		0	3	0.051	
665	1112123342432344	1211321423324434	14143	fallback_proved_zero	0	no		0	4	0.976	
656	1112123342243434	1211322412334344	14334	fallback_evaluated_by_x_component_coloring	0	no		1	7	7.273	
675	1112123422334434	1231421134232344	23350	fallback_evaluated_by_x_component_coloring	1	no		1	4	0.099	
674	1112123422334344	1211322123344434	14176	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.997	
670	1112123344232344	1231211324324434	21877	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.811	
673	1112123422333444	1122331144234234	8546	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.549	
676	1112123422343344	1122331124324434	8517	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.845	
678	1112123423233444	1211322132434434	14193	fallback_evaluated_by_x_component_coloring	0	no		1	6	4.339	
707	1112123432432344	1231421123234434	23318	fallback_evaluated_by_x_component_coloring	1	no		1	2	0.007	
700	1112123432324344	1211322123344434	14176	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.964	
666	1112123342432434	1211321423234344	14137	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	13	8.321	
710	1112123434223344	1121322133442434	5624	fallback_proved_zero	0	no		0	4	1.508	
681	1112123423243344	1121322133442434	5624	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.743	
464	1112122233343444	1211321223443344	14012	fallback_evaluated_by_x_component_coloring	0	no		4	6	172.889	
734	1112132232434344	1122331213244434	8559	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.509	
188	1111223324432434	1213122143324344	18061	fallback_evaluated_by_x_component_coloring	0	no		18	8	368.669	
742	1112132233423444	1122331213244434	8559	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.892	
743	1112132233424344	1122331213244434	8559	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.591	
684	1112123423324344	1211322133442434	14204	fallback_evaluated_by_x_component_coloring	0	no		1	9	11.992	
733	1112132232433444	1211312432243344	13945	fallback_evaluated_by_x_component_coloring	0	no		3	6	8.496	
739	1112132233243444	1231114223423344	20777	fallback_evaluated_by_x_component_coloring	0	no		4	4	7.359	
750	1112132234234434	1231211432432344	21941	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	9	1.879	
751	1112132234243344	1231112322434434	20669	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.528	
749	1112132234234344	1121323421432434	5990	fallback_evaluated_by_x_component_coloring	0	no		1	5	3.029	
753	1112132234323444	1231112432344234	20750	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.286	
748	1112132234233444	1122331441223344	8693	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.901	
744	1112132233424434	1211312432243344	13945	fallback_evaluated_by_x_component_coloring	0	no		2	7	8.203	
612	1112123243423344	1211322413342434	14347	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	9	17	162.777	
757	1112132234342434	1231421321324344	23436	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.224	
745	1112132233442344	1211312323244434	13877	fallback_evaluated_by_x_component_coloring	0	no		4	4	7.637	
760	1112132234423434	1231412321243344	23265	fallback_evaluated_by_x_component_coloring	1	no		1	4	0.165	
752	1112132234243434	1231112432324344	20746	fallback_evaluated_by_x_component_coloring	0	no		1	7	3.777	
755	1112132234324434	1122331441232344	8695	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.341	
756	1112132234342344	1122312331424434	8002	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.665	
658	1112123342324344	1121221334342434	4203	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	21	29.131	
773	1112132243243434	1231211223443344	21788	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.587	
759	1112132234423344	1211312322344434	13868	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.420	
771	1112132243234434	1231114223432344	20779	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.879	
735	1112132232434434	1122311324243344	7815	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	16	18.599	
779	1112132243344234	1231211432323444	21933	fallback_evaluated_by_x_component_coloring	0	no		4	4	4.584	
754	1112132234324344	1231112432233444	20740	fallback_evaluated_by_x_component_coloring	0	no		4	6	10.459	
770	1112132243234344	1122331214432434	8580	fallback_evaluated_by_x_component_coloring	0	no		2	7	8.134	
655	1112123342243344	1121221334432434	4208	fallback_evaluated_by_x_component_coloring	0	no		6	6	39.621	
782	1112132243432344	1122331213244434	8559	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.755	
628	1112123323244344	1211322143432434	14241	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	22	198.004	
781	1112132243423434	1122331412243344	8640	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.476	
772	1112132243243344	1231114223324434	20773	fallback_evaluated_by_x_component_coloring	0	no		4	5	8.984	
784	1112132243434234	1231412213233444	23190	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.878	
780	1112132243423344	1231112432243434	20744	fallback_evaluated_by_x_component_coloring	0	no		4	5	9.243	
786	1112132322343444	1122313244314234	8251	fallback_evaluated_by_x_component_coloring	0	no		3	5	7.047	
801	1112132323442344	1231412233124434	23224	fallback_evaluated_by_x_component_coloring	1	no		1	5	1.366	
800	1112132323424434	1211312243243344	13852	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	10	3.772	
790	1112132322434344	1121323214432434	5898	fallback_evaluated_by_x_component_coloring	0	no		4	5	8.310	
795	1112132323243444	1122313241423344	8229	fallback_evaluated_by_x_component_coloring	0	no		3	6	7.640	
804	1112132324233444	1122314132423344	8355	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	8	2.016	
802	1112132323442434	1211314232234344	13985	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.837	
798	1112132323423444	1231214132243344	22405	fallback_evaluated_by_x_component_coloring	0	no		2	7	9.241	
799	1112132323424344	1121223143342434	4294	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	12	9.521	
791	1112132322434434	1122314132243344	8347	fallback_evaluated_by_x_component_coloring	0	no		4	6	12.322	
807	1112132324243344	1231421122333444	23311	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.844	
805	1112132324234344	1121223341432434	4370	fallback_evaluated_by_x_component_coloring	0	no		2	5	5.602	
812	1112132324342344	1231423121324434	23507	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.159	
813	1112132324342434	1122334411223344	8777	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.186	
815	1112132324423344	1231423121233444	23500	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.005	
814	1112132324344234	1231412231323444	23211	fallback_evaluated_by_x_component_coloring	1	no		1	4	0.216	
816	1112132324423434	1231214122343344	22384	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.161	
808	1112132324243434	1211213344223344	12680	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.545	
822	1112132342234434	1231214312432344	22492	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	7	0.074	
810	1112132324324344	1122331142342434	8535	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.970	
809	1112132324323444	1211312243243344	13852	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	9	3.874	
806	1112132324234434	1231412122333444	23143	fallback_evaluated_by_x_component_coloring	0	no		2	5	5.577	
825	1112132342323444	1231213214344234	22250	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	1	8	0.060	
820	1112132342233444	1121324321434234	6159	fallback_evaluated_by_x_component_coloring	0	no		1	5	0.927	
811	1112132324324434	1211213344232344	12682	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.257	
833	1112132342432344	1211314223324434	13975	fallback_proved_zero	0	no		0	4	0.612	
827	1112132342324434	1231412213243344	23193	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.384	
839	1112132344232434	1122334411223344	8777	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.194	
834	1112132342432434	1231214312234344	22480	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.488	
821	1112132342234344	1231213212443434	22229	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.877	
824	1112132342243434	1231213214423344	22251	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.805	
746	1112132233442434	1122331414223344	8653	fallback_evaluated_by_x_component_coloring	0	no		5	7	38.770	
823	1112132342243344	1121323214432434	5898	fallback_evaluated_by_x_component_coloring	0	no		2	7	7.951	
844	1112132422343344	1231212134432434	21996	fallback_evaluated_by_x_component_coloring	0	no		3	4	3.999	
826	1112132342324344	1121223334142434	4350	fallback_evaluated_by_x_component_coloring	0	no		2	6	8.253	
831	1112132342423344	1121223334142434	4350	fallback_evaluated_by_x_component_coloring	0	no		2	6	8.326	
845	1112132422343434	1231212124334344	21959	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.133	
841	1112132422333444	1211213243324434	12620	fallback_evaluated_by_x_component_coloring	0	no		4	4	7.790	
842	1112132422334344	1231212134432434	21996	fallback_evaluated_by_x_component_coloring	0	no		4	4	7.583	
789	1112132322433444	1211312243324344	13855	fallback_evaluated_by_x_component_coloring	0	no		5	7	25.532	
850	1112132423243434	1122314341223344	8477	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.291	
848	1112132423234434	1231213241432344	22289	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.444	
846	1112132423233444	1122331142324434	8533	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.252	
856	1112132423344234	1231412132323444	23169	fallback_evaluated_by_x_component_coloring	-1	no		1	4	0.139	
843	1112132422334434	1122313214243344	8185	fallback_evaluated_by_x_component_coloring	0	no		3	7	10.108	
849	1112132423243344	1231421122333444	23311	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.796	
855	1112132423342434	1211213344223344	12680	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.567	
853	1112132423324434	1122314132432344	8357	fallback_evaluated_by_x_component_coloring	0	no		1	6	4.448	
857	1112132423423344	1122312143342434	7954	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	9	2.866	
875	1112132432432344	1231112234324434	20633	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.034	
859	1112132423432344	1211314232234434	13986	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.463	
871	1112132432342434	1231421123324344	23322	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.531	
860	1112132423432434	1211312243243344	13852	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	1	11	3.611	
880	1112132434232344	1211314232324434	13991	fallback_proved_zero	0	no		0	4	0.492	
881	1112132434232434	1122334411223344	8777	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.189	
878	1112132434223344	1121324321342434	6153	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.201	
769	1112132243233444	1231211322443344	21858	fallback_evaluated_by_x_component_coloring	0	no		8	5	41.915	
893	1112134223323444	1122331142344234	8536	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.020	
896	1112134223342344	1231411232324434	23129	fallback_evaluated_by_x_component_coloring	1	no		1	4	0.150	
897	1112134223342434	1231421122334344	23312	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.217	
854	1112132423342344	1211312232434434	13815	fallback_evaluated_by_x_component_coloring	0	no		3	5	7.801	
851	1112132423323444	1231213122443344	22172	fallback_evaluated_by_x_component_coloring	0	no		3	6	9.227	
852	1112132423324344	1211312233244434	13821	fallback_evaluated_by_x_component_coloring	0	no		4	5	9.735	
906	1112134232234434	1231421213432344	23371	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.027	
907	1112134232243344	1231421312323444	23414	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.029	
908	1112134232243434	1231421312324344	23415	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.027	
909	1112134232323444	1231211324344234	21880	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.190	
870	1112132432342344	1231412213324434	23197	fallback_evaluated_by_x_component_coloring	0	no		1	7	6.600	
911	1112134232324434	1231421213342344	23366	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	6	0.016	
899	1112134223423344	1122311243342434	7786	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.986	
783	1112132243432434	1122331414223344	8653	fallback_evaluated_by_x_component_coloring	0	no		5	7	38.647	
917	1112134232432344	1231411223234434	23108	fallback_evaluated_by_x_component_coloring	1	no		2	3	0.497	
895	1112134223324434	1122311432432344	7883	fallback_evaluated_by_x_component_coloring	0	no		1	7	5.436	
904	1112134232233444	1122331441223344	8693	fallback_evaluated_by_x_component_coloring	0	no		1	6	4.619	
876	1112132432432434	1122334114223344	8723	fallback_evaluated_by_x_component_coloring	0	no		3	5	8.555	
910	1112134232324344	1122331414232434	8656	fallback_evaluated_by_x_component_coloring	0	no		1	6	4.081	
915	1112134232423344	1122331412243434	8641	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.909	
950	1112212324334434	1211342231243344	14881	fallback_evaluated_by_x_component_coloring	0	no		1	5	0.947	
905	1112134232234344	1231211322443434	21859	fallback_evaluated_by_x_component_coloring	0	no		1	7	7.265	
918	1112134232432434	1231411223234344	23107	fallback_evaluated_by_x_component_coloring	1	no		2	5	4.113	
952	1112212324343434	1211342231423344	14889	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.143	
940	1112212323343444	1211132243423344	12330	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	10	4.992	
920	1112134234223344	1122311432432434	7884	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.641	
894	1112134223324344	1122311432243434	7874	fallback_evaluated_by_x_component_coloring	0	no		2	8	11.895	
951	1112212324343344	1211342132323444	14841	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.132	
944	1112212323434344	1121232143342434	4678	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	12	8.932	
972	1112212334233444	1231122132443344	20992	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.237	
959	1112212332434434	1122133244132344	7478	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.714	
958	1112212332434344	1211132234243434	12302	fallback_evaluated_by_x_component_coloring	0	no		2	7	9.202	
945	1112212323434434	1231241132243344	22873	fallback_evaluated_by_x_component_coloring	0	no		3	7	14.137	
103	1111223232433444	1122131324243344		fallback_evaluated_by_x_component_coloring	0	no		28	51	1051.711109	
954	1112212332343444	1122133124423344	7369	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	13	12.637	
974	1112212334234434	1211322143432344	14240	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	15	9.397	
943	1112212323433444	1121232143324434	4676	fallback_evaluated_by_x_component_coloring	0	no		4	7	19.723	
980	1112212334342344	1231241132324434	22877	fallback_evaluated_by_x_component_coloring	0	no		3	4	4.201	
982	1112212334344234	1231241132323444	22875	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.356	
975	1112212334243344	1211342122333444	14815	fallback_evaluated_by_x_component_coloring	0	no		4	5	10.119	
989	1112212342334344	1231243114232434	23036	fallback_evaluated_by_x_component_coloring	1	no		1	4	0.127	
984	1112212334423434	1231243121243344	23041	fallback_evaluated_by_x_component_coloring	-1	no		1	4	0.435	
976	1112212334243434	1211322142334344	14223	fallback_evaluated_by_x_component_coloring	0	no		2	7	9.599	
997	1112212343243434	1231243112324344	23023	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.006	
1004	1112212343423344	1211233214243434	13490	fallback_proved_zero	0	no		0	4	0.649	
973	1112212334234344	1122133122443434	7347	fallback_evaluated_by_x_component_coloring	0	no		3	8	16.298	
879	1112132434223434	1211213342243344	12667	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	18	83.311	
978	1112212334324344	1211233122344434	13414	fallback_evaluated_by_x_component_coloring	0	no		4	4	9.052	
981	1112212334342434	1211342122334344	14816	fallback_evaluated_by_x_component_coloring	0	no		2	5	5.351	
977	1112212334323444	1211322142343344	14225	fallback_evaluated_by_x_component_coloring	0	no		4	5	10.345	
996	1112212343243344	1211342212333444	14857	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.466	
979	1112212334324434	1231142122333444	21613	fallback_evaluated_by_x_component_coloring	0	no		4	5	10.162	
1015	1112213223434434	1231121243243344	20860	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.510	
988	1112212342333444	1211233213244434	13479	fallback_evaluated_by_x_component_coloring	0	no		2	7	7.355	
1024	1112213232343444	1231243114223344	23033	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.654	
1022	1112213224343434	1231122132443344	20992	fallback_evaluated_by_x_component_coloring	0	no		1	6	4.064	
994	1112212343234344	1122133212443434	7403	fallback_evaluated_by_x_component_coloring	0	no		1	8	9.387	
1013	1112213223433444	1122131243324434	7016	fallback_evaluated_by_x_component_coloring	0	no		3	6	8.798	
1029	1112213232434434	1211342213233444	14862	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.518	
1014	1112213223434344	1231121243233444	20857	fallback_evaluated_by_x_component_coloring	0	no		4	5	9.153	
1038	1112213233424434	1211132423342344	12404	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	9	1.889	
1027	1112213232433444	1211122334324434	12067	fallback_evaluated_by_x_component_coloring	0	no		3	5	7.912	
1044	1112213234234434	1211342321432344	14947	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.022	
1021	1112213224343344	1211132243423434	12331	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	11	11.940	
1046	1112213234243434	1231231441223344	22751	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.766	
1043	1112213234234344	1121232431432434	4810	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.735	
1039	1112213233442344	1231122433124434	21170	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.797	
1045	1112213234243344	1211132432432434	12426	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.356	
1042	1112213234233444	1122121333444234	6701	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.669	
1051	1112213234342434	1211233441223344	13613	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.213	
1054	1112213234423434	1231122431243344	21155	fallback_evaluated_by_x_component_coloring	0	no		1	5	0.978	
1037	1112213233424344	1211233214342434	13495	fallback_evaluated_by_x_component_coloring	0	no		4	5	10.392	
1036	1112213233423444	1211132423243344	12399	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	12	12.055	
847	1112132423234344	1121223133442434	4262	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	8	21	59.748	
1048	1112213234324344	1211322331244434	14281	fallback_evaluated_by_x_component_coloring	0	no		4	5	8.508	
1061	1112213242343344	1211342213323444	14867	fallback_evaluated_by_x_component_coloring	0	no		2	5	5.518	
1060	1112213242334434	1211341223233444	14778	fallback_evaluated_by_x_component_coloring	0	no		3	6	7.465	
1047	1112213234323444	1211132422343344	12394	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	13	11.781	
1059	1112213242334344	1211342213233444	14862	fallback_evaluated_by_x_component_coloring	0	no		4	4	9.173	
1050	1112213234342344	1121232331424434	4726	fallback_evaluated_by_x_component_coloring	0	no		3	7	11.465	
1049	1112213234324434	1231141222333444	21571	fallback_evaluated_by_x_component_coloring	0	no		4	6	13.348	
1062	1112213242343434	1211322314423344	14273	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.779	
1076	1112213243432344	1211132423324434	12403	fallback_proved_zero	0	no		0	4	0.341	
1074	1112213243423344	1211132423342434	12405	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	8	1.940	
1078	1112213243434234	1231121423233444	20934	fallback_proved_zero	0	no		0	4	0.806	
1075	1112213243423434	1231121423243344	20937	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.722	
1067	1112213243243434	1231121223443344	20810	fallback_evaluated_by_x_component_coloring	0	no		2	4	4.577	
1092	1112213323423444	1121233243144234	4963	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.580	
1077	1112213243432434	1231142213234344	21661	fallback_evaluated_by_x_component_coloring	0	no		2	4	4.252	
1065	1112213243234434	1211321223443344	14012	fallback_evaluated_by_x_component_coloring	0	no		3	6	10.252	
1108	1112213324344234	1211342321323444	14939	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.148	
1064	1112213243234344	1211132322443434	12343	fallback_evaluated_by_x_component_coloring	0	no		3	7	11.683	
1107	1112213324342434	1211231344223344	13148	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.503	
1106	1112213324342344	1211231243324434	13088	fallback_evaluated_by_x_component_coloring	0	no		1	6	4.025	
1094	1112213323424434	1231211432233444	21928	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.012	
1095	1112213323442344	1211232143324434	13256	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.690	
1116	1112213342234434	1211132324432344	12367	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.243	
1093	1112213323424344	1211232133244434	13221	fallback_evaluated_by_x_component_coloring	0	no		2	8	8.977	
1123	1112213342342434	1231121434223344	20966	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	8	0.378	
1124	1112213342344234	1231241213323444	22901	fallback_evaluated_by_x_component_coloring	-1	no		1	4	0.094	
1121	1112213342324434	1231243112243344	23020	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.392	
1033	1112213233243444	1211321223443344	14012	fallback_evaluated_by_x_component_coloring	0	no		6	5	34.807	
1118	1112213342243434	1211342213324344	14868	fallback_evaluated_by_x_component_coloring	0	no		4	5	8.217	
1126	1112213342423434	1211322314243344	14265	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.847	
1115	1112213342234344	1211132322443434	12343	fallback_evaluated_by_x_component_coloring	0	no		3	7	11.871	
1120	1112213342324344	1211233214342434	13495	fallback_evaluated_by_x_component_coloring	0	no		4	5	10.303	
1137	1112213422334434	1231243112233444	23017	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.034	
1138	1112213422343344	1211233124432434	13444	fallback_evaluated_by_x_component_coloring	0	no		1	5	0.883	
1139	1112213422343434	1231241134223344	22886	fallback_evaluated_by_x_component_coloring	-1	yes	WARNING: 3-strand relation used	3	6	0.103	
1127	1112213342432344	1211132324234434	12356	fallback_evaluated_by_x_component_coloring	0	no		3	5	7.083	
1128	1112213342432434	1211132434223344	12428	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.417	
1122	1112213342342344	1231122413324434	21143	fallback_evaluated_by_x_component_coloring	0	no		2	8	9.766	
1146	1112213423324344	1231122132344434	20988	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.041	
1144	1112213423243434	1231243141223344	23073	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.193	
1028	1112213232434344	1122131324432434	7058	fallback_evaluated_by_x_component_coloring	0	no		8	5	43.817	
1148	1112213423342344	1231142132324434	21641	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.105	
1129	1112213342434234	1231122413233444	21136	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.795	
1143	1112213423243344	1211233144223434	13463	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.600	
1164	1112213432342344	1231142123324434	21625	fallback_evaluated_by_x_component_coloring	0	no		1	5	0.959	
1149	1112213423342434	1231241132423344	22881	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	13	2.761	
1136	1112213422334344	1121233214342434	4915	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.405	
1174	1112213434232344	1231231122434434	22555	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.782	
1175	1112213434232434	1211233142423344	13457	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	1	9	0.249	
1151	1112213423423344	1211233243142434	13542	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.808	
1125	1112213342423344	1211132323244434	12347	fallback_evaluated_by_x_component_coloring	0	no		4	6	13.393	
1387	1112223341234344	1211231324432434	13130	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.513	
1173	1112213434223434	1231142132243344	21637	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.641	
1397	1112223341423344	1211132423342434	12405	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	8	2.022	
1390	1112223341243434	1231121224334344	20813	fallback_evaluated_by_x_component_coloring	0	no		2	6	8.165	
1392	1112223341324344	1211132423243434	12400	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	11	9.844	
1066	1112213243243344	1211322412333444	14333	fallback_evaluated_by_x_component_coloring	0	no		8	5	38.234	
1394	1112223341342344	1231122413324434	21143	fallback_evaluated_by_x_component_coloring	0	no		2	8	9.836	
